Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2009,MARKETING YEAR,,STATE,HAWAII,15,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,95,
SURVEY,2009,MARKETING YEAR,,STATE,IDAHO,16,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,46,
SURVEY,2009,MARKETING YEAR,,STATE,ILLINOIS,17,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,34,
SURVEY,2009,MARKETING YEAR,,STATE,INDIANA,18,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,32,
SURVEY,2009,MARKETING YEAR,,STATE,IOWA,19,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,42,
SURVEY,2009,MARKETING YEAR,,STATE,KANSAS,20,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,63,
SURVEY,2009,MARKETING YEAR,,STATE,KENTUCKY,21,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,35,
SURVEY,2009,MARKETING YEAR,,STATE,LOUISIANA,22,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,103,
SURVEY,2009,MARKETING YEAR,,STATE,MAINE,23,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,50,
SURVEY,2009,MARKETING YEAR,,STATE,MICHIGAN,26,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,60,
SURVEY,2009,MARKETING YEAR,,STATE,MINNESOTA,27,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,65,
SURVEY,2009,MARKETING YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,104,
SURVEY,2009,MARKETING YEAR,,STATE,MISSOURI,29,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,47,
SURVEY,2009,MARKETING YEAR,,STATE,MONTANA,30,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,70,
SURVEY,2009,MARKETING YEAR,,STATE,NEBRASKA,31,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,56,
SURVEY,2009,MARKETING YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,32,
SURVEY,2009,MARKETING YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,60,
SURVEY,2009,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,65,
SURVEY,2009,MARKETING YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,45,
SURVEY,2009,MARKETING YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,77,
SURVEY,2009,MARKETING YEAR,,STATE,OHIO,39,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,50,
SURVEY,2009,MARKETING YEAR,,STATE,OREGON,41,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,34,
SURVEY,2009,MARKETING YEAR,,STATE,OTHER STATES,,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,52,
SURVEY,2009,MARKETING YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,40,
SURVEY,2009,MARKETING YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,66,
SURVEY,2009,MARKETING YEAR,,STATE,TENNESSEE,47,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,51,
SURVEY,2009,MARKETING YEAR,,STATE,TEXAS,48,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,63,
SURVEY,2009,MARKETING YEAR,,STATE,UTAH,49,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,38,
SURVEY,2009,MARKETING YEAR,,STATE,VERMONT,50,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,49,
SURVEY,2009,MARKETING YEAR,,STATE,VIRGINIA,51,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,39,
SURVEY,2009,MARKETING YEAR,,STATE,WASHINGTON,53,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,44,
SURVEY,2009,MARKETING YEAR,,STATE,WEST VIRGINIA,54,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,37,
SURVEY,2009,MARKETING YEAR,,STATE,WISCONSIN,55,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,60,
SURVEY,2009,MARKETING YEAR,,STATE,WYOMING,56,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,48,
SURVEY,2008,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,69.9,
SURVEY,2008,MARKETING YEAR,,STATE,ALABAMA,1,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,66,
SURVEY,2008,MARKETING YEAR,,STATE,ARIZONA,4,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,64,
SURVEY,2008,MARKETING YEAR,,STATE,ARKANSAS,5,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,75,
SURVEY,2008,MARKETING YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,51,
SURVEY,2008,MARKETING YEAR,,STATE,COLORADO,8,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,45,
SURVEY,2008,MARKETING YEAR,,STATE,FLORIDA,12,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,79,
SURVEY,2008,MARKETING YEAR,,STATE,GEORGIA,13,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,71,
SURVEY,2008,MARKETING YEAR,,STATE,HAWAII,15,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,90,
SURVEY,2008,MARKETING YEAR,,STATE,IDAHO,16,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,40,
SURVEY,2008,MARKETING YEAR,,STATE,ILLINOIS,17,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,56,
SURVEY,2008,MARKETING YEAR,,STATE,INDIANA,18,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,67,
SURVEY,2008,MARKETING YEAR,,STATE,IOWA,19,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,62,
SURVEY,2008,MARKETING YEAR,,STATE,KANSAS,20,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,61,
SURVEY,2008,MARKETING YEAR,,STATE,KENTUCKY,21,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,39,
SURVEY,2008,MARKETING YEAR,,STATE,LOUISIANA,22,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,77,
SURVEY,2008,MARKETING YEAR,,STATE,MAINE,23,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,42,
SURVEY,2008,MARKETING YEAR,,STATE,MICHIGAN,26,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,73,
SURVEY,2008,MARKETING YEAR,,STATE,MINNESOTA,27,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,78,
SURVEY,2008,MARKETING YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,98,
SURVEY,2008,MARKETING YEAR,,STATE,MISSOURI,29,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,53,
SURVEY,2008,MARKETING YEAR,,STATE,MONTANA,30,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,70,
SURVEY,2008,MARKETING YEAR,,STATE,NEBRASKA,31,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,67,
SURVEY,2008,MARKETING YEAR,,STATE,NEVADA,32,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,29,
SURVEY,2008,MARKETING YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,40,
SURVEY,2008,MARKETING YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,48,
SURVEY,2008,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,70,
SURVEY,2008,MARKETING YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,52,
SURVEY,2008,MARKETING YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,90,
SURVEY,2008,MARKETING YEAR,,STATE,OHIO,39,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,53,
SURVEY,2008,MARKETING YEAR,,STATE,OREGON,41,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,43,
SURVEY,2008,MARKETING YEAR,,STATE,OTHER STATES,,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,51,
SURVEY,2008,MARKETING YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,48,
SURVEY,2008,MARKETING YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,95,
SURVEY,2008,MARKETING YEAR,,STATE,TENNESSEE,47,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,61,
SURVEY,2008,MARKETING YEAR,,STATE,TEXAS,48,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,64,
SURVEY,2008,MARKETING YEAR,,STATE,UTAH,49,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,48,
SURVEY,2008,MARKETING YEAR,,STATE,VERMONT,50,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,66,
SURVEY,2008,MARKETING YEAR,,STATE,VIRGINIA,51,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,42,
SURVEY,2008,MARKETING YEAR,,STATE,WASHINGTON,53,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,44,
SURVEY,2008,MARKETING YEAR,,STATE,WEST VIRGINIA,54,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,43,
SURVEY,2008,MARKETING YEAR,,STATE,WISCONSIN,55,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,80,
SURVEY,2008,MARKETING YEAR,,STATE,WYOMING,56,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,61,
SURVEY,2007,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,60.7,
SURVEY,2007,MARKETING YEAR,,STATE,ALABAMA,1,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,56,
SURVEY,2007,MARKETING YEAR,,STATE,ARIZONA,4,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,64,
SURVEY,2007,MARKETING YEAR,,STATE,ARKANSAS,5,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,80,
SURVEY,2007,MARKETING YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,40,
SURVEY,2007,MARKETING YEAR,,STATE,COLORADO,8,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,51,
SURVEY,2007,MARKETING YEAR,,STATE,FLORIDA,12,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,71,
SURVEY,2007,MARKETING YEAR,,STATE,GEORGIA,13,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,58,
SURVEY,2007,MARKETING YEAR,,STATE,HAWAII,15,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,92,
SURVEY,2007,MARKETING YEAR,,STATE,IDAHO,16,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,41,
SURVEY,2007,MARKETING YEAR,,STATE,ILLINOIS,17,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,63,
SURVEY,2007,MARKETING YEAR,,STATE,INDIANA,18,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,53,
SURVEY,2007,MARKETING YEAR,,STATE,IOWA,19,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,81,
SURVEY,2007,MARKETING YEAR,,STATE,KANSAS,20,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,40,
SURVEY,2007,MARKETING YEAR,,STATE,KENTUCKY,21,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,61,
SURVEY,2007,MARKETING YEAR,,STATE,LOUISIANA,22,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,89,
SURVEY,2007,MARKETING YEAR,,STATE,MAINE,23,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,26,
SURVEY,2007,MARKETING YEAR,,STATE,MICHIGAN,26,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,64,
SURVEY,2007,MARKETING YEAR,,STATE,MINNESOTA,27,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,68,
SURVEY,2007,MARKETING YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,92,
SURVEY,2007,MARKETING YEAR,,STATE,MISSOURI,29,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,46,
SURVEY,2007,MARKETING YEAR,,STATE,MONTANA,30,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,68,
SURVEY,2007,MARKETING YEAR,,STATE,NEBRASKA,31,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,49,
SURVEY,2007,MARKETING YEAR,,STATE,NEVADA,32,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,28,
SURVEY,2007,MARKETING YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,57,
SURVEY,2007,MARKETING YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,59,
SURVEY,2007,MARKETING YEAR,,STATE,NEW YORK,36,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,57,
SURVEY,2007,MARKETING YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,45,
SURVEY,2007,MARKETING YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,74,
SURVEY,2007,MARKETING YEAR,,STATE,OHIO,39,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,61,
SURVEY,2007,MARKETING YEAR,,STATE,OREGON,41,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,43,
SURVEY,2007,MARKETING YEAR,,STATE,OTHER STATES,,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,48,
SURVEY,2007,MARKETING YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,42,
SURVEY,2007,MARKETING YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,52,
SURVEY,2007,MARKETING YEAR,,STATE,TENNESSEE,47,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,65,
SURVEY,2007,MARKETING YEAR,,STATE,TEXAS,48,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,82,
SURVEY,2007,MARKETING YEAR,,STATE,UTAH,49,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,42,
SURVEY,2007,MARKETING YEAR,,STATE,VERMONT,50,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,64,
SURVEY,2007,MARKETING YEAR,,STATE,VIRGINIA,51,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,46,
SURVEY,2007,MARKETING YEAR,,STATE,WASHINGTON,53,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,44,
SURVEY,2007,MARKETING YEAR,,STATE,WEST VIRGINIA,54,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,48,
SURVEY,2007,MARKETING YEAR,,STATE,WISCONSIN,55,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,84,
SURVEY,2007,MARKETING YEAR,,STATE,WYOMING,56,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,80,
SURVEY,2006,MARKETING YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,64.7,
SURVEY,2006,MARKETING YEAR,,STATE,ALABAMA,1,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,72,
SURVEY,2006,MARKETING YEAR,,STATE,ARIZONA,4,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,65,
SURVEY,2006,MARKETING YEAR,,STATE,ARKANSAS,5,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,76,
SURVEY,2006,MARKETING YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,52,
SURVEY,2006,MARKETING YEAR,,STATE,COLORADO,8,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,75,
SURVEY,2006,MARKETING YEAR,,STATE,FLORIDA,12,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,81,
SURVEY,2006,MARKETING YEAR,,STATE,GEORGIA,13,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,74,
SURVEY,2006,MARKETING YEAR,,STATE,HAWAII,15,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,93,
SURVEY,2006,MARKETING YEAR,,STATE,IDAHO,16,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,44,
SURVEY,2006,MARKETING YEAR,,STATE,ILLINOIS,17,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,66,
SURVEY,2006,MARKETING YEAR,,STATE,INDIANA,18,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,54,
SURVEY,2006,MARKETING YEAR,,STATE,IOWA,19,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,84,
SURVEY,2006,MARKETING YEAR,,STATE,KANSAS,20,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,55,
SURVEY,2006,MARKETING YEAR,,STATE,KENTUCKY,21,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,56,
SURVEY,2006,MARKETING YEAR,,STATE,LOUISIANA,22,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,90,
SURVEY,2006,MARKETING YEAR,,STATE,MAINE,23,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,23,
SURVEY,2006,MARKETING YEAR,,STATE,MICHIGAN,26,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,55,
SURVEY,2006,MARKETING YEAR,,STATE,MINNESOTA,27,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,80,
SURVEY,2006,MARKETING YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,98,
SURVEY,2006,MARKETING YEAR,,STATE,MISSOURI,29,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,46,
SURVEY,2006,MARKETING YEAR,,STATE,MONTANA,30,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,79,
SURVEY,2006,MARKETING YEAR,,STATE,NEBRASKA,31,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,73,
SURVEY,2006,MARKETING YEAR,,STATE,NEVADA,32,,,,,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",TOTAL,NOT SPECIFIED,37,
